client_id,national_id,onboarding_date,declared_income,employment_type,is_banked,age,sex,city_type,education_level,household_size,residence_type,base_risk_score,banked_probability
18000,908012974,2023-12-28 14:11:48,15000000.0,informal,True,34,M,rural,secondary,3,rented,0.5062240663900416,0.9967272568791185
18001,908051555,2022-05-04 03:05:10,15000000.0,independent,True,71,M,urban,secondary,5,rented,0.45643153526970953,0.998012421503137
18002,908074997,2022-03-25 01:17:10,15000000.0,informal,True,51,M,urban,university,2,rented,0.41493775933609955,0.9967272568791185
18003,908111333,2024-03-11 16:00:28,15000000.0,informal,True,52,F,urban,primary,7,rented,0.49792531120331945,0.9967272568791185
18004,908255639,2022-11-18 20:34:23,15000000.0,informal,True,73,M,urban,primary,6,owned,0.6431535269709543,0.9967272568791185
18005,908278862,2023-11-09 01:54:39,15000000.0,formal,True,21,F,urban,university,3,family,0.20331950207468877,0.9987935291811153
18006,908308071,2022-03-26 00:44:56,15000000.0,formal,True,71,M,urban,university,6,rented,0.14522821576763484,0.9987935291811153
18007,908333533,2023-10-20 18:37:36,15000000.0,formal,True,71,F,urban,secondary,4,owned,0.1867219917012448,0.9987935291811153
18008,908410946,2024-09-22 18:58:05,15000000.0,informal,True,24,F,urban,none,7,rented,0.5394190871369294,0.9967272568791185
18009,908412245,2023-04-25 10:32:58,15000000.0,formal,True,54,F,urban,secondary,7,owned,0.04149377593360996,0.9987935291811153
18010,908425399,2023-09-25 19:25:02,15000000.0,formal,True,40,F,urban,none,3,rented,0.12448132780082986,0.9987935291811153
18011,908436945,2022-11-19 04:44:10,15000000.0,formal,True,30,F,rural,secondary,2,rented,0.0912863070539419,0.9987935291811153
18012,908502773,2022-11-10 01:31:21,15000000.0,independent,True,30,F,urban,technical,1,rented,0.2697095435684647,0.998012421503137
18013,908508074,2022-03-13 14:12:12,15000000.0,informal,True,18,F,urban,secondary,6,other,0.6597510373443983,0.9967272568791185
18014,908529891,2023-06-09 11:29:12,15000000.0,informal,True,62,M,urban,technical,6,owned,0.5601659751037344,0.9967272568791185
18015,908537844,2024-11-03 00:00:51,15000000.0,informal,True,33,M,rural,secondary,3,rented,0.5062240663900416,0.9967272568791185
18016,908635271,2022-05-08 01:18:03,15000000.0,formal,True,49,M,urban,secondary,7,owned,0.04149377593360996,0.9987935291811153
18017,908655178,2023-04-02 03:02:13,15000000.0,independent,True,41,F,urban,secondary,5,rented,0.3112033195020747,0.998012421503137
18018,908691322,2024-07-05 13:55:05,15000000.0,informal,True,68,M,urban,technical,2,rented,0.5601659751037344,0.9967272568791185
18019,908706135,2023-06-28 00:49:20,15000000.0,informal,True,26,F,urban,secondary,5,owned,0.45643153526970953,0.9967272568791185
18020,908712865,2024-04-12 15:53:25,15000000.0,independent,True,25,F,urban,primary,2,other,0.35269709543568467,0.998012421503137
18021,908839734,2023-02-16 11:09:01,15000000.0,informal,True,59,F,urban,secondary,7,rented,0.45643153526970953,0.9967272568791185
18022,908853325,2023-10-22 19:31:48,15000000.0,independent,True,53,M,urban,none,2,rented,0.39419087136929454,0.998012421503137
18023,908979489,2024-12-17 17:25:00,15000000.0,independent,True,50,F,urban,university,5,owned,0.2697095435684647,0.998012421503137
18024,908982335,2023-10-17 16:15:44,15000000.0,formal,True,45,F,rural,primary,1,rented,0.13278008298755187,0.9987935291811153
18025,908994150,2024-05-21 19:24:01,15000000.0,informal,True,48,F,urban,secondary,3,rented,0.45643153526970953,0.9967272568791185
18026,909029417,2024-01-30 11:31:37,15000000.0,formal,True,51,F,rural,secondary,6,rented,0.0912863070539419,0.9987935291811153
18027,909050913,2022-04-15 20:34:43,15000000.0,informal,True,71,F,urban,technical,1,other,0.5601659751037344,0.9967272568791185
18028,909135309,2022-06-25 14:43:53,15000000.0,informal,True,64,M,urban,none,5,rented,0.6846473029045643,0.9967272568791185
18029,909205421,2023-10-28 22:50:26,15000000.0,informal,True,69,M,urban,technical,4,rented,0.5601659751037344,0.9967272568791185
18030,909444146,2023-01-17 04:37:51,15000000.0,informal,True,66,F,urban,secondary,1,owned,0.6016597510373445,0.9967272568791185
18031,909489643,2023-06-15 16:11:47,15000000.0,independent,True,30,M,rural,university,7,rented,0.31950207468879666,0.998012421503137
18032,909640590,2024-05-18 17:17:29,15000000.0,formal,True,18,M,urban,technical,2,family,0.20331950207468877,0.9987935291811153
18033,909645602,2024-12-20 22:50:19,15000000.0,informal,True,49,M,urban,secondary,4,rented,0.45643153526970953,0.9967272568791185
18034,909723475,2024-12-28 01:27:53,15000000.0,formal,True,66,M,urban,technical,1,owned,0.14522821576763484,0.9987935291811153
18035,909856689,2022-03-29 06:54:22,15000000.0,formal,True,41,F,rural,technical,3,owned,0.04979253112033195,0.9987935291811153
18036,910009987,2024-03-26 00:22:52,15000000.0,informal,True,73,M,rural,secondary,2,other,0.6514522821576765,0.9967272568791185
18037,910082149,2024-03-05 04:39:13,15000000.0,informal,True,32,F,urban,secondary,5,rented,0.45643153526970953,0.9967272568791185
18038,910138859,2024-08-05 02:19:45,15000000.0,informal,True,61,M,urban,primary,1,rented,0.6431535269709543,0.9967272568791185
18039,910167304,2023-04-13 07:10:33,15000000.0,formal,True,24,M,rural,university,2,rented,0.04979253112033195,0.9987935291811153
18040,910167776,2023-07-05 09:15:39,15000000.0,informal,True,29,F,urban,primary,3,owned,0.49792531120331945,0.9967272568791185
18041,910220479,2023-05-10 13:40:01,15000000.0,independent,True,69,F,urban,technical,6,owned,0.41493775933609955,0.998012421503137
18042,910250288,2023-02-14 02:09:18,15000000.0,formal,True,34,M,urban,university,5,owned,0.0,0.9987935291811153
18043,910252970,2022-09-28 06:51:11,15000000.0,informal,True,71,F,urban,secondary,3,rented,0.6016597510373445,0.9967272568791185
18044,910400077,2023-12-06 09:23:24,15000000.0,informal,True,23,F,urban,secondary,2,owned,0.45643153526970953,0.9967272568791185
18045,910404992,2022-01-19 07:48:29,15000000.0,informal,True,69,M,rural,secondary,4,family,0.6514522821576765,0.9967272568791185
18046,910432670,2024-03-31 14:42:57,15000000.0,informal,True,74,F,urban,secondary,3,rented,0.6016597510373445,0.9967272568791185
18047,910558068,2024-07-10 12:11:07,15000000.0,informal,True,74,M,rural,secondary,5,rented,0.6514522821576765,0.9967272568791185
18048,910580663,2022-09-07 03:35:30,15000000.0,independent,True,41,M,urban,primary,1,other,0.35269709543568467,0.998012421503137
18049,910613528,2022-08-22 21:58:00,15000000.0,informal,True,43,M,urban,secondary,3,rented,0.45643153526970953,0.9967272568791185
18050,910689689,2023-07-06 05:01:22,15000000.0,informal,True,69,M,rural,primary,1,rented,0.6929460580912863,0.9967272568791185
18051,910717398,2024-07-15 17:40:01,15000000.0,informal,True,26,M,urban,none,5,owned,0.5394190871369294,0.9967272568791185
18052,910907765,2022-05-05 14:25:37,15000000.0,informal,True,61,F,urban,technical,3,rented,0.5601659751037344,0.9967272568791185
18053,910937032,2023-04-18 22:29:59,15000000.0,independent,True,23,M,urban,primary,1,owned,0.35269709543568467,0.998012421503137
18054,910988929,2022-08-25 21:45:06,15000000.0,informal,True,38,F,urban,secondary,4,owned,0.45643153526970953,0.9967272568791185
18055,910994780,2024-07-21 23:23:21,15000000.0,informal,True,62,F,urban,none,5,rented,0.6846473029045643,0.9967272568791185
18056,911063276,2024-08-23 15:15:05,15000000.0,formal,True,32,F,urban,technical,6,owned,0.0,0.9987935291811153
18057,911090349,2022-04-03 05:01:46,15000000.0,informal,True,22,F,urban,primary,2,rented,0.49792531120331945,0.9967272568791185
18058,911137848,2022-06-08 11:33:23,15000000.0,informal,True,43,F,urban,secondary,2,owned,0.45643153526970953,0.9967272568791185
18059,911214587,2022-06-22 05:09:28,15000000.0,formal,True,55,M,rural,secondary,5,rented,0.0912863070539419,0.9987935291811153
18060,911240416,2024-06-07 10:13:55,15000000.0,independent,True,37,F,urban,university,3,rented,0.2697095435684647,0.998012421503137
18061,911323358,2024-09-13 04:20:01,15000000.0,formal,True,55,M,rural,secondary,4,owned,0.0912863070539419,0.9987935291811153
18062,911343009,2023-02-12 23:48:58,15000000.0,informal,True,49,F,urban,secondary,4,rented,0.45643153526970953,0.9967272568791185
18063,911416893,2022-06-22 12:27:49,15000000.0,informal,True,57,F,urban,primary,4,family,0.49792531120331945,0.9967272568791185
18064,911490336,2023-12-28 13:20:30,15000000.0,informal,True,19,F,rural,secondary,6,family,0.7095435684647302,0.9967272568791185
18065,911572900,2024-09-02 01:36:47,15000000.0,informal,True,28,M,urban,technical,2,owned,0.41493775933609955,0.9967272568791185
18066,911647962,2024-09-23 19:22:37,15000000.0,independent,True,53,M,rural,secondary,6,owned,0.36099585062240663,0.998012421503137
18067,911692249,2023-05-03 06:56:34,15000000.0,informal,True,41,F,rural,secondary,1,owned,0.5062240663900416,0.9967272568791185
18068,911706228,2024-05-05 02:01:02,15000000.0,informal,True,68,M,urban,technical,6,family,0.5601659751037344,0.9967272568791185
18069,911724995,2024-11-12 19:25:31,15000000.0,informal,True,33,F,urban,none,2,family,0.5394190871369294,0.9967272568791185
18070,911756746,2024-06-23 09:43:57,15000000.0,informal,True,30,F,urban,university,7,family,0.41493775933609955,0.9967272568791185
18071,911759016,2023-06-04 18:19:27,15000000.0,informal,True,19,F,urban,university,4,rented,0.6182572614107883,0.9967272568791185
18072,911934700,2022-10-13 22:59:51,15000000.0,informal,True,37,M,urban,secondary,4,rented,0.45643153526970953,0.9967272568791185
18073,912057159,2023-02-12 06:39:19,15000000.0,formal,True,21,M,urban,primary,6,rented,0.2863070539419087,0.9987935291811153
18074,912072883,2023-02-01 00:48:30,15000000.0,informal,True,69,M,urban,technical,1,rented,0.5601659751037344,0.9967272568791185
18075,912132927,2024-12-17 09:59:59,15000000.0,informal,True,46,F,urban,secondary,5,rented,0.45643153526970953,0.9967272568791185
18076,912240969,2024-03-13 09:46:27,15000000.0,formal,True,57,F,urban,secondary,4,family,0.04149377593360996,0.9987935291811153
18077,912280027,2024-07-29 01:25:23,15000000.0,informal,True,52,M,urban,technical,1,owned,0.41493775933609955,0.9967272568791185
18078,912286283,2024-05-01 01:43:29,15000000.0,informal,True,18,M,rural,secondary,1,owned,0.7095435684647302,0.9967272568791185
18079,912298571,2023-06-06 16:08:45,15000000.0,informal,True,50,F,urban,primary,3,rented,0.49792531120331945,0.9967272568791185
18080,912342155,2024-05-15 02:34:24,15000000.0,formal,True,41,F,urban,university,5,owned,0.0,0.9987935291811153
18081,912347297,2023-12-02 19:03:11,15000000.0,informal,True,64,F,urban,primary,4,owned,0.6431535269709543,0.9967272568791185
18082,912378898,2024-03-21 10:02:15,15000000.0,informal,True,24,F,urban,secondary,2,family,0.45643153526970953,0.9967272568791185
18083,912387828,2022-11-26 10:24:18,15000000.0,formal,True,42,M,rural,secondary,7,rented,0.0912863070539419,0.9987935291811153
18084,912391370,2022-09-11 15:02:31,15000000.0,informal,True,31,M,urban,secondary,4,rented,0.45643153526970953,0.9967272568791185
18085,912400915,2022-07-17 08:28:35,15000000.0,formal,True,38,F,urban,secondary,2,rented,0.04149377593360996,0.9987935291811153
18086,912453829,2022-11-13 13:11:48,15000000.0,informal,True,61,M,urban,primary,4,rented,0.6431535269709543,0.9967272568791185
18087,912509557,2024-12-07 11:11:26,15000000.0,informal,True,23,M,urban,primary,7,rented,0.49792531120331945,0.9967272568791185
18088,912536386,2024-10-28 12:50:15,15000000.0,independent,True,22,M,rural,secondary,7,rented,0.36099585062240663,0.998012421503137
18089,912545475,2022-06-10 03:37:32,15000000.0,formal,True,62,M,rural,none,5,rented,0.31950207468879666,0.9987935291811153
18090,912574932,2023-08-30 11:27:02,15000000.0,informal,True,36,F,urban,secondary,1,owned,0.45643153526970953,0.9967272568791185
18091,912603417,2024-10-26 17:34:15,15000000.0,formal,True,20,F,rural,none,7,owned,0.37759336099585056,0.9987935291811153
18092,912648612,2024-04-06 02:57:23,15000000.0,informal,True,27,M,urban,secondary,2,owned,0.45643153526970953,0.9967272568791185
18093,912786178,2023-11-02 08:55:05,15000000.0,informal,True,23,F,urban,secondary,7,owned,0.45643153526970953,0.9967272568791185
18094,912808319,2023-10-19 02:51:44,15000000.0,informal,True,61,F,urban,secondary,1,rented,0.6016597510373445,0.9967272568791185
18095,912831115,2022-12-24 01:25:51,15000000.0,informal,True,63,F,urban,technical,6,owned,0.5601659751037344,0.9967272568791185
18096,912842905,2024-10-09 07:54:32,15000000.0,informal,True,40,F,rural,secondary,5,owned,0.5062240663900416,0.9967272568791185
18097,912950708,2022-04-01 23:55:31,15000000.0,formal,True,47,M,urban,university,6,family,0.0,0.9987935291811153
18098,912959844,2024-08-09 07:35:10,15000000.0,informal,True,45,F,urban,none,4,rented,0.5394190871369294,0.9967272568791185
18099,912995083,2024-08-11 23:53:02,15000000.0,independent,True,41,F,urban,secondary,7,rented,0.3112033195020747,0.998012421503137
18100,913147890,2022-10-14 04:55:46,15000000.0,informal,True,25,M,rural,secondary,3,owned,0.5062240663900416,0.9967272568791185
18101,913174434,2023-07-15 14:37:13,15000000.0,informal,True,25,M,urban,university,3,owned,0.41493775933609955,0.9967272568791185
18102,913177721,2024-08-26 18:09:53,15000000.0,formal,True,69,F,rural,secondary,2,rented,0.23651452282157673,0.9987935291811153
18103,913411636,2023-06-04 07:25:50,15000000.0,informal,True,31,F,rural,technical,1,family,0.46473029045643155,0.9967272568791185
18104,913448401,2022-11-25 13:02:03,15000000.0,informal,True,67,F,rural,technical,6,owned,0.6099585062240664,0.9967272568791185
18105,913460879,2022-03-18 15:49:25,15000000.0,informal,True,61,F,urban,university,7,rented,0.5601659751037344,0.9967272568791185
18106,913475975,2023-04-28 20:57:58,15000000.0,informal,True,62,F,urban,primary,6,other,0.6431535269709543,0.9967272568791185
18107,913506291,2022-11-01 03:16:13,15000000.0,informal,True,30,M,urban,primary,3,other,0.49792531120331945,0.9967272568791185
18108,913513768,2024-07-21 02:25:06,15000000.0,formal,True,65,F,urban,secondary,1,owned,0.1867219917012448,0.9987935291811153
18109,913528132,2024-08-01 00:13:46,15000000.0,informal,True,48,F,urban,secondary,1,owned,0.45643153526970953,0.9967272568791185
18110,913575960,2022-12-21 19:13:16,15000000.0,informal,True,74,M,urban,secondary,4,rented,0.6016597510373445,0.9967272568791185
18111,913709705,2022-08-19 11:53:46,15000000.0,informal,True,71,M,urban,secondary,2,family,0.6016597510373445,0.9967272568791185
18112,913726413,2022-11-15 09:29:09,15000000.0,informal,True,48,F,urban,technical,6,owned,0.41493775933609955,0.9967272568791185
18113,913893564,2023-03-17 01:14:48,15000000.0,independent,True,47,F,urban,primary,2,rented,0.35269709543568467,0.998012421503137
18114,913952004,2024-01-03 04:18:07,15000000.0,formal,True,67,F,rural,secondary,1,rented,0.23651452282157673,0.9987935291811153
18115,914047000,2022-06-16 17:40:00,15000000.0,informal,True,50,M,urban,secondary,5,owned,0.45643153526970953,0.9967272568791185
18116,914055714,2024-12-30 15:29:41,15000000.0,informal,True,67,F,urban,technical,5,owned,0.5601659751037344,0.9967272568791185
18117,914100267,2024-02-06 18:50:51,15000000.0,informal,True,66,F,urban,primary,4,rented,0.6431535269709543,0.9967272568791185
18118,914109373,2022-05-24 12:10:38,15000000.0,informal,True,45,F,rural,primary,5,rented,0.5477178423236514,0.9967272568791185
18119,914156145,2022-12-11 15:23:18,15000000.0,independent,True,74,F,urban,secondary,6,owned,0.45643153526970953,0.998012421503137
18120,914207541,2024-02-07 15:52:25,15000000.0,informal,True,28,F,urban,primary,4,owned,0.49792531120331945,0.9967272568791185
18121,914225075,2023-07-06 18:40:21,15000000.0,independent,True,41,M,urban,secondary,3,family,0.3112033195020747,0.998012421503137
18122,914257527,2023-08-01 00:23:15,15000000.0,formal,True,50,F,rural,primary,4,rented,0.13278008298755187,0.9987935291811153
18123,914667689,2022-02-15 10:03:20,15000000.0,formal,True,65,F,urban,technical,2,rented,0.14522821576763484,0.9987935291811153
18124,914673479,2023-03-26 15:01:39,15000000.0,informal,True,62,F,urban,secondary,7,rented,0.6016597510373445,0.9967272568791185
18125,914748730,2023-11-04 21:34:50,15000000.0,informal,True,22,M,rural,primary,3,owned,0.5477178423236514,0.9967272568791185
18126,914978969,2024-04-01 02:17:16,15000000.0,formal,True,56,M,urban,secondary,7,family,0.04149377593360996,0.9987935291811153
18127,914992342,2023-05-05 09:58:06,15000000.0,formal,True,30,F,urban,university,2,rented,0.0,0.9987935291811153
18128,915002885,2023-08-31 13:05:55,15000000.0,informal,True,58,M,urban,primary,3,rented,0.49792531120331945,0.9967272568791185
18129,915019460,2022-09-01 02:25:58,15000000.0,informal,True,65,F,urban,primary,7,rented,0.6431535269709543,0.9967272568791185
18130,915026590,2024-05-23 14:28:37,15000000.0,informal,True,28,M,rural,secondary,3,rented,0.5062240663900416,0.9967272568791185
18131,915033383,2024-02-04 04:53:51,15000000.0,informal,True,38,F,urban,technical,2,rented,0.41493775933609955,0.9967272568791185
18132,915055656,2024-03-25 12:28:53,15000000.0,informal,True,23,M,urban,secondary,1,owned,0.45643153526970953,0.9967272568791185
18133,915102894,2024-01-02 10:26:57,15000000.0,informal,True,25,M,urban,secondary,5,rented,0.45643153526970953,0.9967272568791185
18134,915155406,2024-12-14 16:55:36,15000000.0,independent,True,35,M,urban,secondary,3,family,0.3112033195020747,0.998012421503137
18135,915181327,2024-08-21 10:08:39,15000000.0,formal,True,28,M,urban,secondary,3,rented,0.04149377593360996,0.9987935291811153
18136,915212666,2024-06-06 21:33:16,15000000.0,formal,True,48,F,rural,secondary,2,rented,0.0912863070539419,0.9987935291811153
18137,915238855,2023-01-03 02:20:17,15000000.0,formal,True,31,F,urban,primary,2,owned,0.08298755186721991,0.9987935291811153
18138,915277018,2022-03-15 03:29:55,15000000.0,formal,True,30,F,urban,secondary,7,owned,0.04149377593360996,0.9987935291811153
18139,915287117,2022-01-01 19:22:42,15000000.0,informal,True,72,F,rural,secondary,1,owned,0.6514522821576765,0.9967272568791185
18140,915311995,2024-05-03 15:20:37,15000000.0,formal,True,28,F,rural,technical,6,owned,0.04979253112033195,0.9987935291811153
18141,915402663,2024-09-11 10:39:08,15000000.0,informal,True,56,F,urban,university,7,rented,0.41493775933609955,0.9967272568791185
18142,915491286,2023-12-13 10:12:02,15000000.0,independent,True,74,M,urban,university,3,owned,0.41493775933609955,0.998012421503137
18143,915496128,2024-02-29 14:55:17,15000000.0,informal,True,71,M,urban,primary,6,family,0.6431535269709543,0.9967272568791185
18144,915563228,2022-04-09 07:41:25,15000000.0,formal,True,61,F,urban,university,3,rented,0.14522821576763484,0.9987935291811153
18145,915588867,2023-09-12 04:54:04,15000000.0,informal,True,67,F,urban,primary,6,rented,0.6431535269709543,0.9967272568791185
18146,915594161,2023-10-26 00:15:24,15000000.0,informal,True,38,F,urban,university,5,rented,0.41493775933609955,0.9967272568791185
18147,915599806,2022-06-21 12:13:03,15000000.0,informal,True,70,F,urban,primary,5,family,0.6431535269709543,0.9967272568791185
18148,915667118,2024-04-02 03:07:07,15000000.0,informal,True,25,M,urban,technical,4,owned,0.41493775933609955,0.9967272568791185
18149,915681870,2023-01-03 03:23:54,15000000.0,formal,True,40,M,urban,technical,2,owned,0.0,0.9987935291811153
18150,915821577,2022-08-04 22:16:18,15000000.0,informal,True,26,M,urban,primary,7,rented,0.49792531120331945,0.9967272568791185
18151,915845648,2024-02-02 02:16:39,15000000.0,informal,True,52,F,urban,none,5,rented,0.5394190871369294,0.9967272568791185
18152,915888367,2023-04-22 05:28:41,15000000.0,formal,True,40,M,urban,technical,1,family,0.0,0.9987935291811153
18153,915917544,2023-08-10 22:26:43,15000000.0,formal,True,64,M,urban,secondary,5,rented,0.1867219917012448,0.9987935291811153
18154,915920740,2023-08-18 00:32:22,15000000.0,independent,True,30,M,rural,secondary,6,owned,0.36099585062240663,0.998012421503137
18155,916027443,2023-11-13 18:31:22,15000000.0,informal,True,33,F,urban,primary,5,rented,0.49792531120331945,0.9967272568791185
18156,916126527,2023-03-29 09:39:12,15000000.0,informal,True,19,M,urban,technical,5,rented,0.6182572614107883,0.9967272568791185
18157,916212175,2024-06-11 00:56:06,15000000.0,informal,True,29,F,urban,secondary,1,owned,0.45643153526970953,0.9967272568791185
18158,916259699,2024-08-17 05:24:22,15000000.0,independent,True,64,F,urban,secondary,5,rented,0.45643153526970953,0.998012421503137
18159,916346887,2023-06-14 17:32:11,15000000.0,formal,True,31,F,urban,primary,2,owned,0.08298755186721991,0.9987935291811153
18160,916393258,2022-07-04 22:46:34,15000000.0,formal,True,32,F,rural,primary,6,owned,0.13278008298755187,0.9987935291811153
18161,916477634,2022-11-02 09:31:15,15000000.0,formal,True,24,M,urban,primary,7,family,0.08298755186721991,0.9987935291811153
18162,916522183,2024-04-24 20:28:47,15000000.0,informal,True,67,M,urban,primary,6,rented,0.6431535269709543,0.9967272568791185
18163,916535610,2022-10-09 00:18:44,15000000.0,informal,True,44,M,urban,primary,3,owned,0.49792531120331945,0.9967272568791185
18164,916611634,2024-05-02 00:14:11,15000000.0,formal,True,71,M,rural,secondary,2,owned,0.23651452282157673,0.9987935291811153
18165,916673666,2023-12-27 00:47:41,15000000.0,informal,True,27,M,rural,primary,7,rented,0.5477178423236514,0.9967272568791185
18166,916707727,2023-05-06 14:13:38,15000000.0,formal,True,45,F,urban,technical,6,rented,0.0,0.9987935291811153
18167,916844401,2022-05-19 11:23:00,15000000.0,independent,True,57,F,urban,technical,3,owned,0.2697095435684647,0.998012421503137
18168,916897768,2023-08-14 17:28:53,15000000.0,informal,True,32,M,urban,secondary,4,rented,0.45643153526970953,0.9967272568791185
18169,916926312,2024-01-29 14:29:15,15000000.0,formal,True,60,F,urban,technical,5,owned,0.0,0.9987935291811153
18170,916946595,2022-06-18 03:37:16,15000000.0,informal,True,54,M,urban,secondary,2,owned,0.45643153526970953,0.9967272568791185
18171,917021846,2024-06-22 08:13:25,15000000.0,informal,True,62,M,rural,secondary,7,rented,0.6514522821576765,0.9967272568791185
18172,917035684,2022-08-02 16:44:27,15000000.0,informal,True,72,F,urban,primary,7,rented,0.6431535269709543,0.9967272568791185
18173,917064460,2023-03-28 18:37:33,15000000.0,informal,True,63,M,urban,secondary,2,rented,0.6016597510373445,0.9967272568791185
18174,917064550,2023-08-06 04:09:04,15000000.0,formal,True,60,F,urban,primary,4,rented,0.08298755186721991,0.9987935291811153
18175,917139809,2024-03-20 05:28:50,15000000.0,informal,True,44,F,rural,technical,3,family,0.46473029045643155,0.9967272568791185
18176,917150720,2022-09-04 00:36:39,15000000.0,informal,True,26,F,rural,university,5,other,0.46473029045643155,0.9967272568791185
18177,917162317,2023-01-03 18:13:29,15000000.0,informal,True,32,F,urban,technical,4,family,0.41493775933609955,0.9967272568791185
18178,917166806,2024-06-02 01:54:37,15000000.0,formal,True,64,M,urban,technical,7,owned,0.14522821576763484,0.9987935291811153
18179,917237404,2022-12-27 21:46:34,15000000.0,informal,True,24,M,rural,technical,5,owned,0.46473029045643155,0.9967272568791185
18180,917468745,2023-11-06 18:12:40,15000000.0,formal,True,50,F,urban,technical,5,owned,0.0,0.9987935291811153
18181,917503433,2023-03-12 14:32:56,15000000.0,informal,True,62,F,urban,secondary,3,rented,0.6016597510373445,0.9967272568791185
18182,917504336,2022-03-03 22:53:15,15000000.0,formal,True,44,F,urban,university,3,owned,0.0,0.9987935291811153
18183,917511106,2023-07-18 08:21:07,15000000.0,informal,True,52,F,urban,university,1,rented,0.41493775933609955,0.9967272568791185
18184,917570913,2023-01-27 20:59:55,15000000.0,informal,True,28,F,urban,secondary,2,owned,0.45643153526970953,0.9967272568791185
18185,917584733,2022-10-18 02:54:03,15000000.0,informal,True,64,F,urban,technical,1,rented,0.5601659751037344,0.9967272568791185
18186,917722620,2024-07-28 23:26:00,15000000.0,formal,True,48,F,urban,technical,7,rented,0.0,0.9987935291811153
18187,917747420,2024-04-27 19:23:03,15000000.0,independent,True,32,F,rural,primary,4,owned,0.40248962655601656,0.998012421503137
18188,917755994,2022-10-31 19:13:46,15000000.0,independent,True,60,M,urban,technical,3,owned,0.2697095435684647,0.998012421503137
18189,917757431,2023-07-28 15:08:55,15000000.0,informal,True,64,F,urban,secondary,5,rented,0.6016597510373445,0.9967272568791185
18190,917762254,2022-02-28 07:47:24,15000000.0,formal,True,39,F,urban,secondary,4,rented,0.04149377593360996,0.9987935291811153
18191,917986649,2022-04-13 17:04:03,15000000.0,formal,True,58,M,urban,secondary,7,rented,0.04149377593360996,0.9987935291811153
18192,918005886,2023-08-15 05:46:31,15000000.0,informal,True,72,F,urban,university,4,rented,0.5601659751037344,0.9967272568791185
18193,918050664,2024-10-15 22:25:27,15000000.0,informal,True,63,F,urban,secondary,2,rented,0.6016597510373445,0.9967272568791185
18194,918064970,2024-10-12 14:13:11,15000000.0,formal,True,27,M,urban,technical,4,rented,0.0,0.9987935291811153
18195,918075703,2023-05-08 00:48:16,15000000.0,independent,True,38,F,urban,secondary,6,other,0.3112033195020747,0.998012421503137
18196,918097134,2024-02-10 21:34:18,15000000.0,informal,True,19,M,urban,primary,5,rented,0.7012448132780082,0.9967272568791185
18197,918100180,2023-06-23 06:20:41,15000000.0,informal,True,64,M,urban,none,4,family,0.6846473029045643,0.9967272568791185
18198,918144225,2024-09-17 14:46:27,15000000.0,informal,True,46,F,urban,primary,3,rented,0.49792531120331945,0.9967272568791185
18199,918145916,2023-09-16 23:08:09,15000000.0,informal,True,28,M,urban,primary,7,rented,0.49792531120331945,0.9967272568791185
18200,918158331,2024-09-02 23:26:26,15000000.0,informal,True,27,F,urban,primary,1,rented,0.49792531120331945,0.9967272568791185
18201,918163355,2023-02-02 23:00:06,15000000.0,informal,True,18,M,urban,primary,2,owned,0.7012448132780082,0.9967272568791185
18202,918325412,2024-10-16 12:39:58,15000000.0,informal,True,54,M,urban,primary,1,rented,0.49792531120331945,0.9967272568791185
18203,918371182,2024-03-05 04:29:51,15000000.0,formal,True,35,F,rural,secondary,5,family,0.0912863070539419,0.9987935291811153
18204,918431007,2024-04-20 14:26:21,15000000.0,informal,True,42,F,urban,secondary,5,rented,0.45643153526970953,0.9967272568791185
18205,918438460,2022-01-16 23:15:21,15000000.0,formal,True,31,M,urban,technical,5,rented,0.0,0.9987935291811153
18206,918488780,2024-06-01 23:40:53,15000000.0,formal,True,41,M,urban,primary,7,owned,0.08298755186721991,0.9987935291811153
18207,918492879,2022-06-27 14:43:41,15000000.0,formal,True,40,M,urban,technical,6,rented,0.0,0.9987935291811153
18208,918521555,2024-10-22 03:29:48,15000000.0,informal,True,43,M,urban,primary,2,owned,0.49792531120331945,0.9967272568791185
18209,918569129,2022-07-26 18:12:49,15000000.0,independent,True,40,F,urban,secondary,3,rented,0.3112033195020747,0.998012421503137
18210,918597018,2024-06-23 10:55:23,15000000.0,informal,True,24,F,rural,secondary,1,owned,0.5062240663900416,0.9967272568791185
18211,918619538,2023-11-27 16:44:24,15000000.0,informal,True,67,M,urban,primary,3,rented,0.6431535269709543,0.9967272568791185
18212,918756901,2023-03-06 20:42:14,15000000.0,informal,True,33,M,urban,primary,2,owned,0.49792531120331945,0.9967272568791185
18213,918813054,2024-09-02 04:59:21,15000000.0,independent,True,18,M,urban,secondary,5,family,0.5145228215767634,0.998012421503137
18214,918814189,2023-03-02 02:26:43,15000000.0,informal,True,43,M,rural,secondary,3,owned,0.5062240663900416,0.9967272568791185
18215,918816959,2022-03-11 16:27:08,15000000.0,informal,True,35,F,urban,technical,4,family,0.41493775933609955,0.9967272568791185
18216,918817817,2022-03-24 19:28:57,15000000.0,formal,True,61,F,urban,technical,6,owned,0.14522821576763484,0.9987935291811153
18217,918882540,2024-07-22 10:36:43,15000000.0,formal,True,38,M,rural,primary,7,owned,0.13278008298755187,0.9987935291811153
18218,918903086,2023-02-26 00:09:52,15000000.0,formal,True,68,M,urban,secondary,6,owned,0.1867219917012448,0.9987935291811153
